GEO_ID_TEX,GEO_ID_DBL,NAME,Total_Population,Total_Male,Total_Female,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B01001_011E,B01001_012E,B01001_013E,B01001_014E,B01001_015E,B01001_016E,B01001_017E,B01001_018E,B01001_019E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_031E,B01001_032E,B01001_033E,B01001_034E,B01001_035E,B01001_036E,B01001_037E,B01001_038E,B01001_039E,B01001_040E,B01001_041E,B01001_042E,B01001_043E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E
1500000US360610303003,360610303003,"Block Group 3, Census Tract 303, New York County, New York",1653,1033,620,31,160,0,8,0,0,6,0,81,98,176,85,69,24,105,19,47,0,45,35,14,9,21,13,26,0,0,0,0,0,0,23,132,116,20,47,7,96,20,50,0,11,49,10,0,0
1500000US360610239002,360610239002,"Block Group 2, Census Tract 239, New York County, New York",1793,845,948,0,44,1,15,19,18,27,70,69,65,113,81,10,0,33,30,31,0,17,79,56,67,0,17,49,21,14,15,0,0,109,151,32,50,29,31,54,105,0,17,0,32,47,95,40,40
1500000US360610263004,360610263004,"Block Group 4, Census Tract 263, New York County, New York",2060,758,1302,102,35,0,18,47,0,12,82,64,90,0,103,19,72,22,37,11,0,0,0,44,0,0,8,52,38,91,9,0,0,88,126,65,158,36,263,64,86,37,40,10,20,42,40,16,13
1500000US360610073005,360610073005,"Block Group 5, Census Tract 73, New York County, New York",860,423,437,0,0,0,0,0,0,0,0,0,159,0,0,48,22,23,25,76,24,23,23,0,0,0,0,0,26,0,0,0,0,14,111,0,41,30,48,0,0,93,0,25,25,0,0,0,24
1500000US360610269005,360610269005,"Block Group 5, Census Tract 269, New York County, New York",1909,972,937,18,89,34,31,10,0,0,0,156,101,20,21,14,40,142,44,52,17,33,67,37,34,12,33,40,25,0,0,0,0,0,132,25,128,28,123,1,43,31,35,88,33,44,4,51,73
1500000US360610152000,360610152000,"Block Group 0, Census Tract 152, New York County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360610139006,360610139006,"Block Group 6, Census Tract 139, New York County, New York",1519,636,883,0,15,15,0,0,0,0,31,34,144,102,0,92,0,0,31,126,0,0,0,0,0,46,0,42,14,0,46,99,0,0,39,91,121,54,0,103,34,0,0,61,0,179,0,0,0
1500000US360610224002,360610224002,"Block Group 2, Census Tract 224, New York County, New York",1275,580,695,84,74,50,45,4,0,0,28,39,53,42,0,34,16,35,34,18,0,24,0,0,0,0,0,68,116,32,0,0,0,0,189,32,140,12,15,0,49,0,0,0,42,0,0,0,0
1500000US360610218004,360610218004,"Block Group 4, Census Tract 218, New York County, New York",2101,938,1163,63,0,60,0,0,0,0,39,128,27,0,180,64,83,108,35,50,18,0,27,56,0,0,104,44,139,22,97,0,0,64,89,166,113,57,75,22,58,0,17,0,36,35,0,0,25
1500000US360610071002,360610071002,"Block Group 2, Census Tract 71, New York County, New York",1575,786,789,0,16,0,4,48,8,8,0,42,58,26,109,45,64,31,18,61,47,14,94,64,17,12,37,15,0,0,76,10,4,27,63,80,16,34,34,15,78,77,34,56,48,34,33,18,0
1500000US360610193003,360610193003,"Block Group 3, Census Tract 193, New York County, New York",1097,632,465,0,0,55,0,0,0,0,60,87,89,152,0,22,50,46,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,136,76,0,0,0,81,0,0,18,15,0,30,66,0,0,43
1500000US360610016001,360610016001,"Block Group 1, Census Tract 16, New York County, New York",2393,1151,1242,31,40,16,14,0,12,0,38,102,16,107,113,43,0,100,42,52,34,59,35,73,158,66,0,0,14,0,19,0,12,12,94,62,77,44,23,17,123,74,76,94,67,110,69,168,87
1500000US360610021001,360610021001,"Block Group 1, Census Tract 21, New York County, New York",3306,1817,1489,224,298,38,0,0,0,0,0,68,294,198,245,177,67,42,23,9,14,32,56,18,0,14,161,49,77,0,0,0,0,35,114,338,189,254,88,36,14,30,40,35,0,15,0,14,0
1500000US360610291001,360610291001,"Block Group 1, Census Tract 291, New York County, New York",1672,801,871,0,95,25,0,0,58,18,75,97,73,0,61,106,0,21,42,42,71,0,17,0,0,0,28,48,50,25,72,0,0,48,95,80,114,0,0,142,90,0,20,59,0,0,0,0,0
1500000US360610255002,360610255002,"Block Group 2, Census Tract 255, New York County, New York",1001,560,441,0,54,0,22,18,28,0,0,9,105,80,0,0,24,48,55,16,0,101,0,0,0,0,0,0,0,0,0,26,6,26,10,24,0,19,46,71,30,0,42,0,0,0,67,38,36
1500000US360610059003,360610059003,"Block Group 3, Census Tract 59, New York County, New York",2015,916,1099,28,0,0,53,236,57,24,0,16,71,69,12,37,53,73,0,65,0,42,31,0,32,17,0,24,0,5,417,24,32,7,84,56,42,14,91,66,114,0,13,17,16,17,46,0,14
1500000US360610151003,360610151003,"Block Group 3, Census Tract 151, New York County, New York",1093,474,619,0,79,66,0,0,0,0,0,66,101,0,60,0,0,0,0,0,0,102,0,0,0,0,92,19,71,0,0,0,0,0,71,140,0,61,0,0,0,0,54,0,15,75,21,0,0
1500000US360610086032,360610086032,"Block Group 2, Census Tract 86.03, New York County, New York",962,504,458,15,55,0,0,0,0,0,0,38,87,34,31,35,16,0,0,19,63,26,16,0,52,17,15,0,15,0,0,0,0,0,83,16,30,16,0,16,22,65,34,33,30,50,33,0,0
1500000US360610064001,360610064001,"Block Group 1, Census Tract 64, New York County, New York",1921,963,958,55,0,0,0,103,8,0,74,199,168,44,17,16,0,151,57,22,0,25,0,24,0,0,0,0,0,0,189,7,15,62,143,224,26,44,41,0,99,0,0,44,0,0,47,0,17
1500000US360610195000,360610195000,"Block Group 0, Census Tract 195, New York County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360610005001,360610005001,"Block Group 1, Census Tract 5, New York County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360610255004,360610255004,"Block Group 4, Census Tract 255, New York County, New York",1060,396,664,17,0,30,0,0,0,0,0,121,65,17,0,19,32,29,9,6,16,0,0,35,0,0,36,16,0,26,0,0,0,51,141,34,46,77,35,50,23,0,18,0,23,39,0,16,33
1500000US360610086033,360610086033,"Block Group 3, Census Tract 86.03, New York County, New York",628,207,421,0,0,30,0,0,0,0,0,0,0,0,16,31,16,0,0,14,16,16,15,36,0,17,19,0,0,0,0,0,0,0,30,0,0,16,82,16,31,0,46,33,44,17,53,16,18
1500000US360610167002,360610167002,"Block Group 2, Census Tract 167, New York County, New York",1137,385,752,0,25,0,0,0,0,0,0,35,17,84,29,27,15,28,12,0,16,47,0,0,0,50,63,12,40,13,0,0,0,0,37,144,88,13,0,40,41,0,58,16,15,72,50,0,50
1500000US360610317044,360610317044,"Block Group 4, Census Tract 317.04, New York County, New York",3164,1403,1761,203,72,39,0,0,0,9,47,30,108,352,73,94,177,88,0,42,40,0,29,0,0,0,98,123,132,67,0,20,0,11,30,327,237,87,277,120,83,15,0,23,0,64,14,33,0
1500000US360610096001,360610096001,"Block Group 1, Census Tract 96, New York County, New York",141,103,38,0,0,0,0,0,0,0,0,36,4,13,12,0,20,0,0,5,0,4,4,5,0,0,0,0,0,0,0,0,0,0,3,13,19,0,0,0,3,0,0,0,0,0,0,0,0
1500000US360610211003,360610211003,"Block Group 3, Census Tract 211, New York County, New York",2396,1039,1357,5,105,17,12,0,0,29,58,318,246,27,19,41,12,29,0,0,54,0,20,0,47,0,67,82,23,0,0,0,20,245,231,138,113,18,23,60,150,34,0,26,62,23,42,0,0
1500000US360610063005,360610063005,"Block Group 5, Census Tract 63, New York County, New York",1290,384,906,41,16,28,16,14,0,0,11,0,36,55,0,15,0,17,0,19,0,50,33,0,17,16,23,14,15,30,0,0,0,9,36,190,37,0,15,30,18,0,12,0,87,102,130,58,100
1500000US360610042001,360610042001,"Block Group 1, Census Tract 42, New York County, New York",4109,1825,2284,30,53,8,28,613,274,71,121,139,74,104,96,51,4,78,20,38,0,12,11,0,0,0,14,17,0,29,1061,293,130,70,184,63,115,31,4,81,111,23,0,8,39,0,11,0,0
1500000US360610194001,360610194001,"Block Group 1, Census Tract 194, New York County, New York",2372,943,1429,154,20,94,71,44,0,20,39,22,87,0,0,108,105,58,38,70,0,0,0,13,0,0,80,59,100,51,63,19,93,35,45,120,128,113,42,88,16,0,31,0,115,94,24,31,82
1500000US360610295001,360610295001,"Block Group 1, Census Tract 295, New York County, New York",2042,1161,881,98,0,58,0,0,32,0,89,129,170,106,47,189,60,64,1,21,31,0,66,0,0,0,20,14,15,0,25,0,0,0,47,191,112,79,99,20,136,0,22,0,17,0,67,17,0
1500000US360610235014,360610235014,"Block Group 4, Census Tract 235.01, New York County, New York",1864,815,1049,35,141,114,59,0,53,18,0,103,50,40,0,34,41,58,0,0,15,0,16,38,0,0,74,0,129,0,0,0,0,25,166,112,117,34,54,79,37,14,27,0,13,97,0,52,19
1500000US360610066003,360610066003,"Block Group 3, Census Tract 66, New York County, New York",1092,682,410,0,0,0,0,0,0,0,202,39,229,0,56,49,0,54,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,69,41,95,0,0,0,51,0,0,0,0,51,103,0,0,0
1500000US360610153007,360610153007,"Block Group 7, Census Tract 153, New York County, New York",1769,738,1031,0,0,0,71,60,0,0,0,0,25,24,20,49,123,70,32,0,0,24,109,59,72,0,0,0,64,1,0,0,0,1,105,70,56,21,119,68,26,96,0,0,27,113,130,57,77
1500000US360610018007,360610018007,"Block Group 7, Census Tract 18, New York County, New York",1536,837,699,40,14,14,56,0,19,0,29,159,59,0,39,0,57,31,71,0,26,159,16,48,0,0,20,0,12,0,0,0,0,92,131,0,76,0,24,91,97,0,0,32,38,0,63,23,0
1500000US360610064003,360610064003,"Block Group 3, Census Tract 64, New York County, New York",694,345,349,68,0,0,0,0,0,0,0,27,53,0,147,0,0,0,0,0,0,0,15,0,0,35,0,0,0,0,0,0,0,0,101,22,93,0,0,0,22,0,0,42,0,17,0,17,35
1500000US360610178002,360610178002,"Block Group 2, Census Tract 178, New York County, New York",1364,659,705,32,43,70,0,16,40,0,0,69,67,79,56,30,41,30,0,5,0,0,9,45,13,14,18,7,48,29,0,49,38,0,66,112,52,11,88,79,0,21,1,0,0,33,13,29,11
1500000US360610087005,360610087005,"Block Group 5, Census Tract 87, New York County, New York",1326,891,435,0,0,0,0,0,0,0,38,212,110,27,167,74,74,123,35,0,0,0,0,31,0,0,60,0,0,0,0,0,0,16,194,69,28,0,0,0,36,32,0,0,0,0,0,0,0
1500000US360610227003,360610227003,"Block Group 3, Census Tract 227, New York County, New York",2523,917,1606,31,64,66,49,41,0,0,6,68,51,104,57,45,81,104,36,12,43,27,0,19,13,0,17,136,52,12,12,0,0,92,193,37,203,109,149,133,39,63,48,0,11,15,105,0,180
1500000US360610015022,360610015022,"Block Group 2, Census Tract 15.02, New York County, New York",4857,2625,2232,54,0,20,71,8,0,46,484,774,524,221,70,73,83,95,53,17,14,0,1,0,1,16,104,34,36,14,22,55,29,535,489,340,135,130,36,26,113,70,0,21,0,20,22,1,0
1500000US360610199002,360610199002,"Block Group 2, Census Tract 199, New York County, New York",1034,495,539,0,0,13,10,0,0,0,24,0,16,18,1,31,23,32,43,0,59,41,37,65,16,66,15,2,38,11,6,0,8,64,36,26,37,1,46,8,0,0,49,15,77,39,15,31,15
1500000US360610144011,360610144011,"Block Group 1, Census Tract 144.01, New York County, New York",1002,473,529,0,37,12,15,6,8,0,12,83,38,0,19,0,14,13,41,23,0,12,68,53,0,19,0,0,0,0,15,12,27,19,29,36,0,40,0,46,86,18,19,30,78,37,19,0,18
1500000US360610154008,360610154008,"Block Group 8, Census Tract 154, New York County, New York",856,394,462,0,0,0,0,0,0,0,0,0,106,80,0,149,3,0,1,0,0,0,0,0,0,55,0,0,0,0,0,0,0,28,79,54,159,0,0,53,37,0,0,0,0,0,0,52,0
1500000US360610094001,360610094001,"Block Group 1, Census Tract 94, New York County, New York",54,10,44,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,17,0,0,0,0,0,0,0,0,0,4,0,0
1500000US360610043003,360610043003,"Block Group 3, Census Tract 43, New York County, New York",1556,781,775,23,34,0,0,0,0,0,53,124,66,103,14,69,47,76,53,0,0,46,37,14,22,0,0,32,0,0,0,0,0,65,107,144,128,9,0,87,0,26,0,107,19,35,0,0,16
1500000US360610128004,360610128004,"Block Group 4, Census Tract 128, New York County, New York",1114,588,526,16,0,21,30,18,13,0,13,19,19,32,0,0,39,32,36,12,42,33,79,5,95,34,0,25,34,13,0,0,0,0,28,0,36,0,12,46,67,26,12,16,23,102,48,20,18
1500000US360610150021,360610150021,"Block Group 1, Census Tract 150.02, New York County, New York",2045,981,1064,97,14,20,38,0,0,0,0,0,15,89,98,30,21,67,28,14,88,38,103,52,50,119,64,43,49,14,0,0,0,7,1,69,22,44,60,53,57,13,99,46,103,101,57,16,146
1500000US360610229003,360610229003,"Block Group 3, Census Tract 229, New York County, New York",2769,1373,1396,81,54,50,26,76,108,26,31,110,108,95,56,68,149,60,38,73,20,29,0,45,70,0,17,107,34,33,24,0,0,28,245,58,51,73,115,173,76,0,30,3,62,87,120,60,0
1500000US360610067001,360610067001,"Block Group 1, Census Tract 67, New York County, New York",1474,746,728,0,0,59,0,0,0,0,30,207,48,96,47,115,0,0,0,16,32,0,7,14,15,60,23,57,0,0,0,0,0,116,171,114,58,61,0,6,27,14,0,22,7,28,24,0,0
1500000US360610187003,360610187003,"Block Group 3, Census Tract 187, New York County, New York",432,211,221,34,0,21,0,0,0,0,0,0,32,0,20,0,0,24,0,0,0,54,0,26,0,0,0,50,19,0,0,0,0,23,0,0,77,0,22,0,0,0,0,0,30,0,0,0,0
1500000US360610275002,360610275002,"Block Group 2, Census Tract 275, New York County, New York",2294,1060,1234,57,89,55,53,0,0,0,36,46,109,32,36,47,83,99,67,18,28,22,57,60,66,0,60,70,38,25,30,21,0,42,49,61,87,50,162,113,72,15,61,26,41,45,92,18,56
1500000US360610269006,360610269006,"Block Group 6, Census Tract 269, New York County, New York",1646,862,784,0,40,78,39,12,0,15,82,121,13,182,124,58,15,68,0,0,0,15,0,0,0,0,75,35,51,14,36,16,0,43,123,104,44,27,16,17,19,0,45,27,44,14,34,0,0
1500000US360610182002,360610182002,"Block Group 2, Census Tract 182, New York County, New York",741,272,469,30,20,0,0,0,62,0,0,22,0,60,0,0,19,40,0,0,0,0,0,19,0,0,0,0,72,1,0,1,0,28,36,40,64,2,25,2,64,60,43,0,0,0,16,0,15
1500000US360610210002,360610210002,"Block Group 2, Census Tract 210, New York County, New York",1727,823,904,154,0,21,78,11,0,0,9,192,44,18,61,35,26,84,0,0,23,0,0,15,0,52,0,0,31,0,0,0,0,53,51,39,157,0,56,161,92,21,0,53,14,0,29,20,127
1500000US360610118007,360610118007,"Block Group 7, Census Tract 118, New York County, New York",1240,574,666,0,62,0,0,0,0,0,124,36,26,28,35,0,134,0,0,29,0,41,0,29,30,0,32,26,0,0,0,0,0,0,160,30,64,0,24,0,56,0,28,44,0,57,28,88,29
1500000US360610196002,360610196002,"Block Group 2, Census Tract 196, New York County, New York",1302,606,696,30,34,0,0,17,0,0,0,67,8,59,0,20,39,62,46,15,38,31,46,15,59,20,53,0,38,44,0,0,0,24,31,73,10,16,22,6,70,41,0,30,0,46,46,89,57
1500000US360610217031,360610217031,"Block Group 1, Census Tract 217.03, New York County, New York",8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360610159004,360610159004,"Block Group 4, Census Tract 159, New York County, New York",737,101,636,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,11,27,0,0,0,0,0,48,0,0,0,0,0,98,75,0,132,54,26,36,0,134,12,0,0,0,21,0
1500000US360610022011,360610022011,"Block Group 1, Census Tract 22.01, New York County, New York",1856,1033,823,0,112,0,52,16,15,42,44,210,69,31,56,52,59,105,0,31,4,24,69,0,0,42,0,0,11,115,0,0,0,38,138,74,53,0,177,3,0,22,80,0,0,41,23,0,48
1500000US360610008005,360610008005,"Block Group 5, Census Tract 8, New York County, New York",1933,999,934,0,68,46,22,10,0,0,9,74,25,16,11,79,76,72,16,104,9,84,99,100,47,32,31,42,16,13,0,0,11,0,41,52,37,23,45,80,147,115,38,75,12,67,40,0,49
1500000US360610136005,360610136005,"Block Group 5, Census Tract 136, New York County, New York",1885,594,1291,45,63,13,0,0,0,0,0,0,0,45,0,13,215,113,0,0,39,0,48,0,0,0,49,167,12,12,0,0,0,93,0,0,45,14,175,128,146,41,41,0,51,109,0,0,208
1500000US360610093003,360610093003,"Block Group 3, Census Tract 93, New York County, New York",1111,480,631,0,0,0,0,0,0,0,0,24,30,78,35,110,50,0,0,25,0,50,28,29,0,21,38,0,60,0,0,45,0,0,108,56,45,22,56,0,60,0,84,37,0,0,0,20,0
1500000US360610165004,360610165004,"Block Group 4, Census Tract 165, New York County, New York",912,431,481,32,17,54,17,5,0,22,0,12,42,0,16,107,60,0,18,0,0,10,0,0,19,0,78,22,0,0,9,0,0,0,46,41,0,57,30,64,41,23,10,0,0,36,6,18,0
1500000US360610279004,360610279004,"Block Group 4, Census Tract 279, New York County, New York",2416,1227,1189,103,87,81,31,0,46,0,47,57,137,103,74,113,22,124,0,61,18,0,0,19,42,62,100,30,103,33,69,0,0,0,28,159,214,42,25,88,51,0,30,17,54,82,16,16,32
1500000US360610189001,360610189001,"Block Group 1, Census Tract 189, New York County, New York",1574,699,875,0,25,0,0,0,0,0,54,101,79,32,95,60,32,86,26,27,55,0,0,27,0,0,29,48,53,105,0,0,0,0,43,80,33,26,61,85,0,0,53,32,52,151,24,0,0
1500000US360610293002,360610293002,"Block Group 2, Census Tract 293, New York County, New York",1117,577,540,57,106,18,71,0,0,0,0,0,0,6,0,21,96,109,0,0,26,38,29,0,0,0,0,0,0,0,0,0,0,92,0,109,0,112,0,0,17,13,92,18,48,0,39,0,0
1500000US360610089005,360610089005,"Block Group 5, Census Tract 89, New York County, New York",799,557,242,0,0,13,15,0,0,0,34,20,59,73,44,20,16,78,22,35,42,38,32,0,0,16,0,0,0,0,0,11,0,7,31,43,31,0,28,14,31,18,13,0,15,0,0,0,0
1500000US360610161005,360610161005,"Block Group 5, Census Tract 161, New York County, New York",1590,696,894,14,22,12,0,35,0,0,8,153,32,15,79,20,11,50,118,67,16,0,0,0,0,44,0,0,0,12,0,0,0,92,296,69,56,73,44,73,88,0,29,21,15,26,0,0,0
1500000US360610185002,360610185002,"Block Group 2, Census Tract 185, New York County, New York",2428,1262,1166,113,103,100,12,0,0,0,48,253,84,157,32,74,79,59,0,46,0,0,40,35,13,14,22,41,10,33,0,0,0,59,148,161,152,53,62,81,17,0,20,16,77,103,80,11,20
1500000US360610159006,360610159006,"Block Group 6, Census Tract 159, New York County, New York",1061,526,535,54,0,29,29,0,0,0,0,31,94,103,0,53,29,30,0,52,0,0,0,0,0,22,0,22,0,0,0,0,0,15,36,175,55,77,37,26,27,24,0,0,20,21,0,0,0
1500000US360610010023,360610010023,"Block Group 3, Census Tract 10.02, New York County, New York",2970,1288,1682,17,199,194,61,0,0,26,142,165,30,69,45,78,58,103,0,21,18,16,27,10,9,0,0,186,19,54,112,0,65,52,82,146,160,67,253,177,53,0,18,49,54,75,52,0,8
1500000US360610213033,360610213033,"Block Group 3, Census Tract 213.03, New York County, New York",2226,1306,920,67,25,47,19,0,0,0,40,223,242,141,126,84,137,13,70,0,0,0,0,0,37,35,53,0,91,0,0,54,66,48,115,34,37,66,74,56,47,41,65,21,0,16,17,0,19
1500000US360610223014,360610223014,"Block Group 4, Census Tract 223.01, New York County, New York",1579,691,888,39,0,54,14,0,21,62,75,163,76,0,40,0,30,0,49,0,0,0,17,18,0,33,60,0,80,50,40,14,0,98,91,54,133,12,70,48,59,0,31,0,0,29,19,0,0
1500000US360610090003,360610090003,"Block Group 3, Census Tract 90, New York County, New York",1022,598,424,0,0,0,0,0,0,0,0,387,0,27,0,28,29,2,0,2,36,51,34,0,2,0,0,0,0,0,0,0,0,108,28,0,38,27,20,56,0,56,0,27,64,0,0,0,0
1500000US360610201023,360610201023,"Block Group 3, Census Tract 201.02, New York County, New York",558,148,410,7,0,0,0,0,0,0,14,18,28,0,16,8,0,0,17,15,0,0,0,0,0,25,0,10,0,0,0,18,13,58,41,81,0,37,41,62,36,13,0,0,0,0,0,0,0
1500000US360610065003,360610065003,"Block Group 3, Census Tract 65, New York County, New York",1000,286,714,12,12,0,0,0,0,6,10,73,66,34,0,0,13,0,0,0,0,0,49,0,11,0,0,0,0,0,0,0,0,52,222,118,25,39,12,126,0,25,0,59,12,11,0,0,13
1500000US360610135000,360610135000,"Block Group 0, Census Tract 135, New York County, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US360610073003,360610073003,"Block Group 3, Census Tract 73, New York County, New York",1108,685,423,0,0,0,0,0,0,0,0,177,127,94,69,0,69,56,0,0,0,0,69,0,24,0,0,0,28,0,0,0,0,17,71,25,93,62,0,0,29,0,0,0,47,26,25,0,0
1500000US360610173003,360610173003,"Block Group 3, Census Tract 173, New York County, New York",1687,873,814,30,49,0,0,0,0,0,45,0,121,30,78,220,88,0,0,0,15,0,131,34,0,32,0,0,44,13,0,0,0,0,71,129,72,0,111,142,0,34,33,73,0,26,46,20,0
1500000US360610095002,360610095002,"Block Group 2, Census Tract 95, New York County, New York",1420,477,943,0,7,0,33,116,8,16,57,30,26,9,18,61,39,19,0,0,0,11,27,0,0,0,0,0,0,91,481,98,71,14,39,18,17,17,0,9,31,0,0,0,24,14,11,8,0
1500000US360610303002,360610303002,"Block Group 2, Census Tract 303, New York County, New York",1675,812,863,74,37,124,0,8,0,7,5,68,58,128,8,51,75,11,69,40,4,11,24,10,0,0,36,0,57,37,0,0,8,30,103,158,101,20,38,115,58,10,53,10,9,0,20,0,0
1500000US360610291004,360610291004,"Block Group 4, Census Tract 291, New York County, New York",1099,521,578,0,10,0,19,0,0,0,24,33,56,150,70,23,0,44,0,11,0,14,67,0,0,0,0,0,0,12,12,31,0,40,57,119,26,33,0,25,113,0,0,46,0,45,19,0,0
1500000US360610121003,360610121003,"Block Group 3, Census Tract 121, New York County, New York",753,367,386,0,0,0,0,0,0,0,30,18,93,93,85,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,13,56,45,0,30,0,0,0,27,28,0,0,0,187,0,0
1500000US360610037001,360610037001,"Block Group 1, Census Tract 37, New York County, New York",846,528,318,44,39,18,0,0,0,0,8,47,29,72,57,54,25,43,41,9,0,0,14,10,0,18,30,28,8,0,0,0,0,0,47,39,34,55,18,29,0,13,0,0,8,9,0,0,0
1500000US360610157006,360610157006,"Block Group 6, Census Tract 157, New York County, New York",824,397,427,0,0,0,0,0,0,0,0,112,136,0,0,0,65,0,0,0,0,0,42,0,42,0,0,0,0,0,0,0,0,0,70,0,0,46,124,0,0,46,0,0,0,46,47,0,48
1500000US360610139005,360610139005,"Block Group 5, Census Tract 139, New York County, New York",1266,609,657,0,0,0,0,0,0,0,99,96,82,55,40,0,0,193,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,82,55,0,0,127,145,0,0,0,0,63,45,60,0
1500000US360610057001,360610057001,"Block Group 1, Census Tract 57, New York County, New York",1081,544,537,58,39,38,22,0,0,0,0,32,18,61,36,12,73,53,14,19,0,0,16,26,27,0,71,9,0,0,0,0,0,0,53,30,38,69,14,44,10,0,35,9,35,34,0,28,58
1500000US360610142003,360610142003,"Block Group 3, Census Tract 142, New York County, New York",804,347,457,0,9,0,0,0,0,0,16,0,74,0,10,0,0,0,93,0,0,0,48,29,38,30,0,0,30,0,0,0,0,19,48,98,0,10,0,14,72,55,0,0,28,42,12,29,0
1500000US360610222002,360610222002,"Block Group 2, Census Tract 222, New York County, New York",1852,955,897,74,22,70,25,0,0,11,44,70,112,113,45,65,75,84,14,29,8,38,47,9,0,0,0,15,80,21,25,41,0,60,130,93,42,82,95,49,50,28,33,7,0,15,0,18,13
1500000US360610168001,360610168001,"Block Group 1, Census Tract 168, New York County, New York",1622,859,763,172,212,46,9,0,13,0,13,14,57,57,69,24,36,49,0,26,11,0,30,11,0,10,0,0,78,59,23,18,0,0,75,62,31,38,69,58,41,47,27,46,8,32,11,40,0
1500000US360610015012,360610015012,"Block Group 2, Census Tract 15.01, New York County, New York",3030,1346,1684,60,30,76,37,0,28,0,0,31,90,41,91,109,31,133,57,151,57,93,109,18,50,54,36,25,15,31,0,0,0,0,121,134,12,49,85,48,148,159,166,49,167,136,31,137,135
1500000US360610160011,360610160011,"Block Group 1, Census Tract 160.01, New York County, New York",767,375,392,25,46,7,0,0,0,0,6,29,3,0,51,38,41,29,0,10,11,11,33,8,27,0,14,18,7,17,0,0,0,0,11,0,27,43,60,39,28,8,17,11,12,45,24,0,11
1500000US360610213032,360610213032,"Block Group 2, Census Tract 213.03, New York County, New York",776,446,330,0,3,0,0,2,0,8,24,36,48,49,0,112,25,36,18,49,36,0,0,0,0,0,80,36,0,0,0,22,0,0,56,0,13,0,22,12,0,13,0,39,0,21,0,0,16
1500000US360610076001,360610076001,"Block Group 1, Census Tract 76, New York County, New York",1583,728,855,10,22,9,0,18,19,0,52,183,179,12,45,40,41,31,11,10,16,0,0,30,0,0,0,0,0,0,0,0,0,125,305,126,67,38,66,14,15,0,32,0,21,19,27,0,0
1500000US360610089003,360610089003,"Block Group 3, Census Tract 89, New York County, New York",1764,964,800,257,114,17,15,53,0,0,34,57,52,71,13,100,61,16,0,62,28,0,0,0,14,0,31,16,84,28,25,0,0,35,172,58,0,43,63,17,113,0,13,12,14,41,15,20,0
1500000US360610074003,360610074003,"Block Group 3, Census Tract 74, New York County, New York",1427,929,498,91,10,0,0,0,19,29,25,219,134,70,125,30,39,32,0,13,0,0,3,0,71,19,0,0,0,0,19,0,0,24,164,97,127,13,15,13,14,12,0,0,0,0,0,0,0
1500000US360610121002,360610121002,"Block Group 2, Census Tract 121, New York County, New York",2162,1151,1011,0,23,0,13,0,20,0,0,0,0,27,61,27,211,154,81,11,243,48,76,36,98,22,0,52,0,24,14,0,0,0,0,0,27,15,104,72,27,121,153,11,114,161,0,68,48
